"ISSUENAME","KENDALLPVALUE","KENDALLTAU","MANNWHITNEYPVALUE","PEARSONCOR","PEARSONPVALUE","PROJECTNAME","SHAPIROWILKPVALUE"
"squid.S1145","0.640040408181031","0.0133208437140251","1.57116241315195e-48","0.00200899066380162","0.945789745849474","QC:weka","6.13127206786525e-60"
"squid.S1147","4.67808960514702e-31","0.328970468761938","2.51044872540784e-21","0.438513482069553","3.84431154750296e-55","QC:weka","7.29196602891784e-56"
"squid.S1148","8.69329035091993e-30","0.311277188691681","0.00240525901220191","0.643768625643165","2.41121127165571e-135","QC:weka","1.90851358847591e-54"
"squid.S1149","2.41063697548467e-05","0.110036017236671","3.80357953367959e-45","0.268770992451018","1.90257781854971e-20","QC:weka","3.84212707376721e-51"
"squid.S1150","0.238203845404352","0.0335978534575147","9.60912480207506e-50","0.0071566256721415","0.808609080237829","QC:weka","3.50265300936688e-60"
"squid.S1151","0.0487266067779115","0.0556129067673627","5.50547133322137e-23","0.0268158670977494","0.364008931281671","QC:weka","1.00671235847925e-58"
"squid.S1153","0.0198917682882961","0.0663242561797441","2.31804054249256e-50","0.0253338483760272","0.391131188640137","QC:weka","2.52556878947303e-60"
"squid.S1155","4.74131611516661e-08","0.154107776796511","1.845271354829e-21","0.141016123855811","1.61291181008252e-06","QC:weka","1.95904334289412e-58"
"squid.S1157","0.288127865575466","0.0302145160276239","1.28040427390421e-44","0.0224757702939573","0.446780185618009","QC:weka","1.63643355801416e-59"
"squid.S1158","0.0259608920311478","0.0634029302659921","5.60320278767392e-49","0.00230557018976674","0.937802061643271","QC:weka","3.3060792613701e-60"
"squid.S1161","8.8216701807935e-64","0.467833029710189","0.00101501585120387","0.644451015005697","1.01838595436349e-135","QC:weka","1.7660333878929e-57"
"squid.S1166","1.42145409440378e-26","0.284734588606397","2.59624993479584e-21","0.620961911430286","2.31037500170568e-123","QC:weka","5.20668211051307e-51"
"squid.S1168","0.106082274201782","0.04583347300794","5.99187499169447e-26","0.0569264259277198","0.0538237658187787","QC:weka","5.8236542230947e-57"
"squid.S1170","4.56848446536502e-07","0.143542551199369","1.20585243444252e-46","0.165573287432721","1.6725028599952e-08","QC:weka","1.0457476056087e-59"
"squid.S1171","0.510810219368497","-0.0187311442821327","9.60912480207506e-50","-0.0100552589751038","0.733607099113238","QC:weka","3.50265300936688e-60"
"squid.S1172","0.0426513223040652","0.057703337265276","1.45255438399813e-45","0.0574718491748465","0.0515638022410742","QC:weka","1.795697855936e-59"
"squid.S1174","0.487119994841338","0.0197942129463361","3.91756924126216e-49","0.00173907703073331","0.953064000609545","QC:weka","4.67829795370289e-60"
"squid.S1181","0.000725398024493289","0.0962379376491121","9.79952054421181e-47","0.0231097532238343","0.434062049989042","QC:weka","1.19626214676377e-59"
"squid.S1182","0.204887680287438","0.0360830207163145","3.418944938274e-40","-0.0108495758297644","0.713456951011387","QC:weka","1.01501677451055e-58"
"squid.S1185","0.248490226658127","-0.0328061606413216","1.66715105970169e-42","-0.023643743690396","0.423513832255435","QC:weka","4.31091840484233e-59"
"squid.S1186","2.71918943808293e-05","0.119025348865432","7.30666609170165e-34","0.0556061949424757","0.0596377522810675","QC:weka","9.14745680621076e-60"
"squid.S1188","8.35550268727809e-52","0.428731907152004","1.39603514622221e-28","0.791609148766172","1.99240374655935e-247","QC:weka","2.15268574689116e-58"
"squid.S1192","1.19893645071503e-13","0.205678179765596","0.0355455888281268","0.198939380519582","1.03720859355135e-11","QC:weka","1.33554942588314e-53"
"squid.S1193","0.238203845404352","0.0335978534575147","9.60912480207506e-50","0.0071566256721415","0.808609080237829","QC:weka","3.50265300936688e-60"
"squid.S1197","0.0533608182832532","0.0544008179502234","7.34318643430967e-17","0.0312840679207782","0.28956519972945","QC:weka","4.66634795965887e-59"
"squid.S1199","0.0876614620036356","0.0485687365133878","1.10001766608222e-44","-0.00750420137526457","0.799507104271077","QC:weka","8.86471289321513e-60"
"squid.S1201","0.297836795806884","-0.0296553809364326","6.20007041427139e-48","-0.0159196112543764","0.589999213136476","QC:weka","7.9227816698579e-60"
"squid.S1206","0.0733653464313785","0.0509829121507168","3.20451021713964e-39","0.00886958458908888","0.764025289511134","QC:weka","1.43519668856293e-58"
"squid.S1210","0.642093199069349","-0.0132391441599102","2.31804054249256e-50","-0.00710704168050288","0.809909679570743","QC:weka","2.52556878947303e-60"
"squid.S1213","3.3701904559721e-14","0.212182374516309","6.94393517889681e-07","0.32483137638342","1.28437532991126e-29","QC:weka","6.9604656096768e-58"
"squid.S1214","0.140065999590081","-0.0420310741589247","4.69027171483556e-45","-0.02256313492139","0.445015111839753","QC:weka","2.49109310649202e-59"
"squid.S1215","1.18440423581024e-13","0.210937529448917","5.41551033433764e-42","0.307810983101819","1.28663589091882e-26","QC:weka","5.93948780861578e-59"
"squid.S1221","0.642093199069349","-0.0132391441599102","2.31804054249256e-50","-0.00710704168050288","0.809909679570743","QC:weka","2.52556878947303e-60"
"squid.S1226","0.0193165932500843","0.0645048666408558","0.770640153848617","0.00389886892128626","0.895017000882732","QC:weka","3.77990251105914e-55"
"squid.S1244","0.00235946824894695","0.0841526526371935","0.0840019101614558","0.0170749146297789","0.563300121691374","QC:weka","5.15277340624545e-55"
"squid.S128","0.351975313401388","-0.0264985106803305","2.1077426080495e-48","-0.0121319115285202","0.681349333828503","QC:weka","4.77848578597971e-60"
"squid.S1301","0.525980914236622","0.0180370815951115","9.45172283118347e-44","-0.00220817842774072","0.940424433945124","QC:weka","2.73063061553595e-59"
"squid.S1312","1.34420046494643e-15","0.227425002015087","1.12112821402601e-38","0.15007211720425","3.25275050291557e-07","QC:weka","1.1487542665534e-58"
"squid.S1319","6.34529846137072e-06","0.127979400279624","4.52417954375685e-31","0.0265119217951152","0.369473487855037","QC:weka","1.22330265512536e-57"
"squid.S134","3.20887690013763e-20","0.243857419937223","3.02308084769729e-19","0.336564832334774","8.41575286660311e-32","QC:weka","8.88825398967023e-51"
"squid.S135","0.161251691477854","0.0395486682848729","1.02997535837018e-14","0.0720456747955405","0.0146232969566694","QC:weka","2.93029124926531e-56"
"squid.S1444","0.0102717176202423","0.0728057037700311","2.255406757356e-34","0.0369200615522409","0.211301585545186","QC:weka","7.84065801497174e-59"
"squid.S1479","0.191626083743446","0.0371953993560701","1.57116241315195e-48","-0.00611185892086126","0.836119782394141","QC:weka","6.13127206786525e-60"
"squid.S1481","0.00579595247649991","0.0773390437048853","2.89230543269443e-10","0.0175655739206725","0.552139701770439","QC:weka","1.76180340848365e-59"
"squid.S1488","0.634389765181735","0.0134659551323312","2.43502020117688e-14","0.0548074879867946","0.0634011445300281","QC:weka","5.80144325468387e-55"
"squid.S1598","0.642093199069349","-0.0132391441599102","2.31804054249256e-50","-0.00710704168050288","0.809909679570743","QC:weka","2.52556878947303e-60"
"squid.S1700","0.351974454269621","-0.02651298362405","1.57116241315195e-48","-0.0142327085055241","0.629995061433962","QC:weka","6.13127206786525e-60"
"squid.S1850","0.00160272617508795","0.0898822141887774","9.60912480207506e-50","0.0301058052018019","0.308122673727264","QC:weka","3.50265300936688e-60"
"squid.S1860","0.000836121030928296","0.0951352800045214","1.41191637742785e-49","0.0403504107305393","0.171868148799214","QC:weka","3.50266343445112e-60"
"squid.S1862","0.510810219368497","-0.0187311442821327","9.60912480207506e-50","-0.0100552589751038","0.733607099113238","QC:weka","3.50265300936688e-60"
"squid.S1872","0.34922731977387","0.0266568653302705","5.27747234547305e-49","0.0083346115700809","0.77787311423304","QC:weka","2.97691112485141e-60"
"squid.S1905","0.0383802605094244","0.0586829773312561","1.70029529200508e-28","0.109519899767472","0.000200873165082291","QC:weka","1.920530894864e-58"
"squid.S1948","1.03617496727204e-31","0.331607057522883","1.35768491352105e-21","0.634374289643453","2.75305040008452e-130","QC:weka","3.43679512750225e-59"
"squid.S2066","0.00027558068899328","0.103337064257431","2.1140729447221e-31","0.0488920026667076","0.0977721128845124","QC:weka","4.09765716426299e-58"
"squid.S2068","0.0110520630026998","0.0723568454889715","6.60707324854294e-48","0.0251055745814998","0.395415113624928","QC:weka","7.37766145758178e-60"
"squid.S2116","0.510810219368497","-0.0187311442821327","9.60912480207506e-50","-0.0100552589751038","0.733607099113238","QC:weka","3.50265300936688e-60"
"squid.S2130","0.000489026217344903","0.0988932030159433","6.48463841153663e-34","0.0897733608289878","0.0023302880063084","QC:weka","1.84437629619771e-58"
"squid.S2131","0.0105795632247654","0.0695955623037885","0.00407087558205051","0.214224576757667","2.20389368031722e-13","QC:weka","4.16319321520397e-51"
"squid.S2133","0.642093199069349","-0.0132391441599102","2.31804054249256e-50","-0.00710704168050288","0.809909679570743","QC:weka","2.52556878947303e-60"
"squid.S2153","0.0285031083754162","0.0623635379665496","4.85540436970807e-49","0.0146239780849959","0.62061531063202","QC:weka","4.28563003640043e-60"
"squid.S2157","0.420407078353585","-0.0229508885569151","3.91756924126216e-49","-0.0123205034712515","0.676673877016138","QC:weka","4.67829795370289e-60"
"squid.S2160","0.902659814502287","0.0034837874692314","6.20007041427139e-48","-0.00501958319074372","0.865096601565554","QC:weka","7.9227816698579e-60"
"squid.S2165","0.642093199069349","-0.0132391441599102","2.47556585225371e-50","-0.00710704168050288","0.809909679570743","QC:weka","2.52556878947303e-60"
"squid.S2166","0.420407078353585","-0.0229508885569151","3.91756924126216e-49","-0.0123205034712515","0.676673877016138","QC:weka","4.67829795370289e-60"
"squid.S2176","0.642093199069349","-0.0132391441599102","2.31804054249256e-50","-0.00710704168050288","0.809909679570743","QC:weka","2.52556878947303e-60"
"squid.S2178","6.79330510151587e-05","0.113369172069479","1.61830010563428e-46","0.00317724164010196","0.914364743025287","QC:weka","7.22677357315871e-60"
"squid.S2184","0.045503173708695","0.0568332599526099","2.69996349311823e-40","0.489237896727347","3.97422347665732e-70","QC:weka","9.97554415500503e-60"
"squid.S2200","0.642093199069349","-0.0132391441599102","2.47556585225371e-50","-0.00710704168050288","0.809909679570743","QC:weka","2.52556878947303e-60"
"squid.S2251","0.642093199069349","-0.0132391441599102","2.31804054249256e-50","-0.00710704168050288","0.809909679570743","QC:weka","2.52556878947303e-60"
"squid.S2272","0.642093199069349","-0.0132391441599102","2.31804054249256e-50","-0.00710704168050288","0.809909679570743","QC:weka","2.52556878947303e-60"
"squid.S2274","6.4098604951261e-13","0.204769521811945","4.98518332993178e-45","0.0798287940370118","0.00680694862087789","QC:weka","2.3488015528961e-59"
"squid.S2386","0.474713487841017","0.0202867722967251","7.63504665598847e-23","0.0294218638616924","0.319247428819744","QC:weka","4.43477166551268e-56"
"squid.S2388","0.642093199069349","-0.0132391441599102","2.70012200700308e-50","-0.00710704168050288","0.809909679570743","QC:weka","2.52556878947303e-60"
"squid.SwitchLastCaseIsDefaultCheck","0.0181145238721387","0.0669470580757595","1.08006093439651e-28","0.0205275942519833","0.487159013923531","QC:weka","3.94083937821889e-57"
"squid.UnusedPrivateMethod","0.00050925360739072","0.0988993691125813","1.13508913946129e-41","0.0283806154275959","0.336681811174086","QC:weka","5.02796431509751e-59"
"squid.UselessImportCheck","0.0839162476857197","0.0490176148098804","2.92335452066324e-24","0.0526849597184641","0.074362864504432","QC:weka","3.06254439663341e-57"
"squid.UselessParenthesesCheck","9.36152434331379e-05","0.11112420113739","1.64507191672063e-44","0.299378795662787","3.34801824774984e-25","QC:weka","1.26365748663468e-59"
"code_smells.antisingleton","0.207566937491164","-0.0377797076970628","2.25424718088257e-44","-0.0273599528557993","0.374656495586493","QC:xalan","7.91576243985504e-58"
"code_smells.baseclass_abstract","0.445177366437762","-0.0228869367990643","1.32722830943811e-42","-0.0227629111238465","0.460164541013955","QC:xalan","1.58599479709244e-57"
"code_smells.class_data_private","0.0821235287675656","0.0521151231390095","5.40084191583398e-31","0.0343349303221978","0.265180012466308","QC:xalan","1.08237674413525e-55"
"code_smells.complex_class","8.08205887596358e-08","0.160835953942843","0.639925668628172","0.14423576742077","2.55174156065086e-06","QC:xalan","2.96700858495497e-47"
"code_smells.lazy_class","6.57350566414867e-07","-0.149093041605547","1.22196344756223e-06","-0.111354900459431","0.000290216093509686","QC:xalan","8.64314126649015e-51"
"code_smells.long_method","6.7861118379878e-06","0.134905789500101","0.475324923542717","0.118064687090175","0.000121175499121755","QC:xalan","4.22587528846821e-47"
"code_smells.long_parameter_list","1.8657526207305e-06","0.142914413507897","3.0123471443397e-08","0.0971265041013076","0.00158597876147108","QC:xalan","2.8713693333472e-51"
"code_smells.many_field_attributes_not_complex","0.634797792387612","-0.0142386858858732","4.0553372481231e-48","-0.0103116143113069","0.737971396914798","QC:xalan","1.44160082726171e-58"
"code_smells.refused_parent_bequest","0.605997799632758","-0.0154620495062004","8.9191443891743e-44","-0.0181096432845923","0.5568237006846","QC:xalan","1.00484868715655e-57"
"code_smells.spaghetti_code","0.634797792387612","-0.0142386858858732","4.0553372481231e-48","-0.0103116143113069","0.737971396914798","QC:xalan","1.44160082726171e-58"
"code_smells.speculative_generality","0.00388639588989051","0.0865511472778924","1.36710145042962e-45","0.103688997500996","0.000743537708124557","QC:xalan","4.78401474340734e-58"
"code_smells.swiss_army_knife","0.604405299473051","0.0155304337763436","2.25424718088257e-44","-0.00352448608216738","0.908966180150977","QC:xalan","7.91576243985504e-58"
"common.java.DuplicatedBlocks","0.00023962321437564","0.110109106299258","3.95492318858308e-06","0.0706345642146633","0.0217669009200645","QC:xalan","7.14579426923631e-45"
"squid.AssignmentInSubExpressionCheck","0.0122309794858574","0.0745330270863023","7.92804946536744e-17","0.0802728539820556","0.00909551739603049","QC:xalan","2.16941715097532e-54"
"squid.ClassCyclomaticComplexity","2.03396404643556e-06","0.142392012414622","3.72748910834848e-35","0.137108842863824","7.84970464883582e-06","QC:xalan","2.42098073078208e-56"
"squid.ClassVariableVisibilityCheck","0.0118951206798231","0.0749634447257868","2.83402786127307e-27","0.0258332938460117","0.401901384996961","QC:xalan","1.48540230977257e-56"
"squid.CommentedOutCodeLine","6.54785999923852e-16","0.227498814929733","6.27236982037852e-14","0.0593127381377373","0.0541125027002281","QC:xalan","1.60313949244641e-55"
"squid.EmptyStatementUsageCheck","0.0283861187797993","0.0654330676400164","7.4945087948016e-26","0.0192694273969046","0.531838629610051","QC:xalan","5.35590152032173e-56"
"squid.ForLoopCounterChangedCheck","0.0613085008855654","0.0558535810370069","1.1706864667792e-29","0.0225931061458813","0.463518814533192","QC:xalan","1.42378092987267e-57"
"squid.HiddenFieldCheck","0.0133895832249666","0.0741405273822309","8.9191443891743e-44","0.0599637458903723","0.0515213578608236","QC:xalan","1.00484868715655e-57"
"squid.LabelsShouldNotBeUsedCheck","0.0233112410386542","0.0679969897407006","4.0553372481231e-48","0.0525713515755648","0.087875290771388","QC:xalan","1.44160082726171e-58"
"squid.MethodCyclomaticComplexity","2.08109043984266e-14","0.223509022982141","0.652254982138599","0.140775871148691","4.43325380223744e-06","QC:xalan","1.66860822526997e-51"
"squid.MissingDeprecatedCheck","0.642038414994624","-0.0139100975199242","2.05420523199651e-25","0.0864056881611482","0.0049780696292174","QC:xalan","5.9261814048079e-57"
"squid.ModifiersOrderCheck","2.33895764999844e-13","0.215783370069728","2.05230066955057e-08","0.0789334762948994","0.0103240412952167","QC:xalan","1.01905630456524e-54"
"squid.ObjectFinalizeOverridenCheck","0.323397403594429","0.0296024354925561","1.78620380653892e-47","0.00765329244654902","0.80390715297937","QC:xalan","2.03281310290652e-58"
"squid.RedundantThrowsDeclarationCheck","0.0316692724496785","-0.0628516865799289","0.0807971669053727","-0.000927563919255531","0.975993461868966","QC:xalan","5.943660647037e-57"
"squid.RightCurlyBraceStartLineCheck","0.382175002492692","0.0261886233900538","9.13663371059867e-47","0.0216861520233382","0.481662918859389","QC:xalan","2.58424320290572e-58"
"squid.S00100","0.0119383590988031","0.075158511254588","1.75127505198844e-38","0.0330377704157878","0.283669484144376","QC:xalan","3.94114648625967e-58"
"squid.S00101","1.38282266592686e-06","-0.144713575850448","0.000101240928434011","-0.0980055985692425","0.00143658178819236","QC:xalan","3.98540199468637e-50"
"squid.S00105","1.66116768309061e-12","0.21164826340257","1.41741392276497e-41","0.164963784916939","7.09466297652551e-08","QC:xalan","1.74990254724838e-42"
"squid.S00107","0.309179392683298","0.030436221596787","7.31795906338896e-38","0.0275944770323236","0.370574555294239","QC:xalan","1.70627133627299e-57"
"squid.S00108","1.77356781231886e-08","0.166221716248263","7.34761980669667e-10","0.118974927429627","0.000107247694340711","QC:xalan","1.75388337109526e-53"
"squid.S00112","0.00058040987489448","0.102240984205788","4.87997596734715e-18","0.0948325794365034","0.002045573370522","QC:xalan","1.52162300653799e-56"
"squid.S00115","0.574080635951954","0.0168219725962647","2.18449192109882e-38","-0.000595335148729048","0.984590600999001","QC:xalan","1.18747819807501e-57"
"squid.S00116","5.21008907617983e-17","0.230900065765572","5.09353128833916e-34","0.315140303886802","9.36512077228725e-26","QC:xalan","7.28894199251358e-48"
"squid.S00117","0.00122191789947402","0.0957524032750408","6.18373162227611e-17","0.0277142104623645","0.368501245272158","QC:xalan","8.8380178880642e-58"
"squid.S00122","5.60097962443512e-08","0.15911436785188","0.000127669158726058","0.0714365682607322","0.0203122905121316","QC:xalan","1.03960159232047e-55"
"squid.S106","0.237902373468566","0.0345786443081288","0.000215298464022359","0.0157208820745928","0.610014727222879","QC:xalan","2.18703396207553e-56"
"squid.S1066","1.28647438616672e-09","0.180803574063766","2.60918648715845e-20","0.112046996078321","0.00026578907145717","QC:xalan","2.7210553421738e-55"
"squid.S1067","2.884886724781e-07","0.152944882225222","1.9593126473637e-24","0.119026154815669","0.000106510512593883","QC:xalan","8.01776754729177e-56"
"squid.S1068","1.56353318390413e-05","0.128442490688268","1.70759285476427e-20","0.098911573960875","0.00129626253200363","QC:xalan","6.64882243405592e-56"
"squid.S1118","0.0258968022613978","-0.066781745412813","1.1706707691103e-19","-0.0485959689137049","0.114681665056123","QC:xalan","8.68923762935406e-54"
"squid.S1125","0.000414621303874636","0.105299544307656","5.39976729674724e-26","0.0611768773534986","0.0469692944573958","QC:xalan","1.59736262536306e-55"
"squid.S1126","0.00124862025516835","0.096593708308931","4.1992622540841e-32","0.0778793979439961","0.0113923613209979","QC:xalan","5.91083090760972e-56"
"squid.S1132","0.0268479350496547","0.0647060638877505","0.133845386544774","0.0587532803304523","0.056425186527351","QC:xalan","7.94111258355734e-54"
"squid.S1133","0.656773252100946","-0.013276401191296","3.88320246791952e-25","0.068337382928406","0.0264449698509416","QC:xalan","7.12604126129601e-57"
"squid.S1135","2.80312713021859e-07","0.152236046531864","1.03110244120568e-14","0.139749490583927","5.20962000749606e-06","QC:xalan","9.95450219166606e-55"
"squid.S1141","0.560814497341418","0.0173428500100261","3.82171779509517e-28","0.0107450985232955","0.727385629976387","QC:xalan","1.16256321698555e-56"
"squid.S1143","0.0613646853443456","0.0560829872647658","4.0553372481231e-48","0.021129868632129","0.492979767543616","QC:xalan","1.44160082726171e-58"
"squid.S1145","0.0342158479451369","0.0634771525953693","7.72294036014372e-47","0.0366327784882303","0.234499055033014","QC:xalan","2.75419608233585e-58"
"squid.S1147","0.341440691659581","-0.0285010423336201","6.02970578740121e-46","-0.0185806604170496","0.546608065199856","QC:xalan","3.11017071481642e-58"
"squid.S1148","0.369006898496338","0.0267989534343137","6.98581775654858e-28","0.0623712089396417","0.0428227081016157","QC:xalan","1.70423831281912e-56"
"squid.S1149","1.8464733813088e-11","0.193910493181925","0.00588238973295027","0.210702451400442","4.73111203565889e-12","QC:xalan","7.73607583755143e-53"
"squid.S1150","0.594600896169924","0.0159532526364023","7.72294036014372e-47","0.000292786663986796","0.99242127919464","QC:xalan","2.75419608233585e-58"
"squid.S1151","9.4527270291539e-08","0.15875966907871","2.70888291193123e-26","0.0398473458953126","0.195924080867769","QC:xalan","3.37263435436044e-58"
"squid.S1153","0.0233112410386542","0.0679969897407006","4.0553372481231e-48","0.0525713515755648","0.087875290771388","QC:xalan","1.44160082726171e-58"
"squid.S1155","7.79795499309884e-08","0.160503007690766","5.62668767330991e-34","0.187886618608284","7.73273039777462e-10","QC:xalan","7.16765563988617e-57"
"squid.S1157","0.03649996651811","0.0626440943957557","2.50029894517316e-45","0.02297157181176","0.456061360875379","QC:xalan","3.74748687703002e-58"
"squid.S1160","0.0714624080533849","-0.0538057433276397","2.05953122141259e-34","-0.0286003160987813","0.353382317978758","QC:xalan","2.16885350871042e-57"
"squid.S1161","0.156012915647398","0.0422030600948877","5.03572484135017e-26","0.114216779755015","0.000201106701795188","QC:xalan","1.61884385269465e-56"
"squid.S1163","0.0613646853443456","0.0560829872647658","4.0553372481231e-48","0.021129868632129","0.492979767543616","QC:xalan","1.44160082726171e-58"
"squid.S1165","0.00375356623185263","-0.0866345855794487","2.88857807827324e-29","-0.0558765357277041","0.0696502558798892","QC:xalan","8.14473206691331e-56"
"squid.S1166","5.72391833667706e-09","0.16570207858706","4.43757635294828e-09","0.11199557399173","0.000267535611789894","QC:xalan","7.53688581140531e-49"
"squid.S1168","0.000169653550031248","0.112599394657958","8.89480771295266e-42","0.0451181247800878","0.143062940137408","QC:xalan","3.31818761328526e-58"
"squid.S1170","0.761541861978877","-0.00908545689380868","2.0495151957638e-43","-0.00469782013646399","0.878864568082005","QC:xalan","2.73687606240796e-58"
"squid.S1172","2.00695764604898e-07","0.154761284910348","1.37581971655781e-17","0.038012030317701","0.217336352672057","QC:xalan","5.91135207464395e-56"
"squid.S1181","0.131188059093843","0.045178417469925","1.2694436397558e-41","0.0425905591433775","0.16686082793965","QC:xalan","1.45649720412674e-57"
"squid.S1182","0.287275471633693","-0.0318871118302169","1.6124549411353e-45","-0.0219106466217819","0.47713616789413","QC:xalan","4.4443007832645e-58"
"squid.S1185","0.58106792998079","-0.0165288328180624","1.9656662955515e-42","0.00507012625570766","0.869347463106776","QC:xalan","1.15331403240635e-57"
"squid.S1186","0.00843382368145611","0.0782479802572659","1.21364639428022e-19","0.038930375912652","0.206420939937393","QC:xalan","2.55283617487651e-56"
"squid.S1190","0.00133023322847761","0.0962079153508073","2.50723397847853e-47","0.0743824125383607","0.0156713202951915","QC:xalan","2.03281310290652e-58"
"squid.S1192","0.10881940262818","0.0474807120463825","2.53791467545629e-14","0.0515584244750386","0.0941728582376817","QC:xalan","5.59842401195472e-55"
"squid.S1193","0.941499384924545","0.00219745515461527","1.70925775732677e-44","0.0796589764404084","0.00964141792173852","QC:xalan","5.0511235742607e-58"
"squid.S1194","0.027977345988518","-0.0658778766558586","1.20421847224624e-36","-0.0477085639200058","0.121464572905816","QC:xalan","1.41840640638688e-56"
"squid.S1197","0.771820997909092","0.00852825569565249","2.27315176858275e-07","0.0525807883757778","0.0878182557038594","QC:xalan","2.08457868768784e-53"
"squid.S1199","0.0024248344063135","0.0903503914752673","9.89373807688784e-30","0.00672713304451214","0.827237557617267","QC:xalan","3.03929190799091e-58"
"squid.S1201","0.0654282762664183","0.0552274986180133","3.46952073328922e-43","0.0215495664502081","0.484428430986507","QC:xalan","1.26642300700933e-57"
"squid.S1206","0.751733761921804","0.00948339036380291","8.9191443891743e-44","-0.00695630197388311","0.821449633617634","QC:xalan","1.00484868715655e-57"
"squid.S1210","0.204561047094584","0.0380309067091866","1.78620380653892e-47","0.0298963324771529","0.331985991545517","QC:xalan","2.03281310290652e-58"
"squid.S1213","6.50897724931375e-05","0.114337172025792","0.0143799433213038","0.216243939188921","1.25112551237326e-12","QC:xalan","1.63310079188274e-50"
"squid.S1214","0.00833608260128885","-0.0790840513502769","2.48475661058857e-32","-0.0572724366725953","0.0629458668458937","QC:xalan","6.6733013202144e-56"
"squid.S1220","0.00489267322846475","-0.084356160070464","1.47089183707319e-30","-0.0610904822538791","0.0472819049584423","QC:xalan","1.26785622724894e-55"
"squid.S1226","0.00515725610782407","0.082087616189555","1.25603191562727e-05","0.0415058122879912","0.17794068584477","QC:xalan","1.52593432959944e-55"
"squid.S1244","0.00332257827211615","0.0877923033012125","1.45025557728626e-37","0.188299005304576","7.09010773824553e-10","QC:xalan","1.63660053376394e-57"
"squid.S128","0.000641153415439895","0.102146151071818","6.46448922321413e-40","0.140876236300677","4.363580491134e-06","QC:xalan","2.88221479647106e-57"
"squid.S1301","0.0138691312089691","0.0737628023214708","7.72294036014372e-47","0.0729727703124737","0.0177610431863565","QC:xalan","2.75419608233585e-58"
"squid.S1319","4.9969538458408e-06","0.136687743436014","1.33956116069578e-39","0.200771529662012","4.6855753995176e-11","QC:xalan","3.91768287473189e-57"
"squid.S134","1.17435026111829e-07","0.153247625657067","0.440678950171542","0.072242182326634","0.0189371256043397","QC:xalan","7.37970540457782e-53"
"squid.S135","0.00448421136829265","0.0847881979317863","1.01537624740715e-25","0.0375693459065288","0.22274367866522","QC:xalan","1.36526837142905e-55"
"squid.S1444","0.634797792387612","-0.0142386858858732","4.0553372481231e-48","-0.0103116143113069","0.737971396914798","QC:xalan","1.44160082726171e-58"
"squid.S1479","0.0590473304696435","0.0565920646154483","7.72294036014372e-47","0.0184627825761085","0.549155935327214","QC:xalan","2.75419608233585e-58"
"squid.S1481","3.9353990504851e-15","0.233048998966962","2.18540862556703e-11","0.031441987816773","0.307585564367735","QC:xalan","2.04716723508109e-58"
"squid.S1488","0.725088882731747","0.0104988624330425","5.61547047306958e-23","0.0450535437706703","0.143636752833571","QC:xalan","1.99525469110702e-55"
"squid.S1700","2.51885548138994e-10","0.189630089765113","3.72910427786801e-37","0.066979982992915","0.0295982670134595","QC:xalan","1.18119300704341e-56"
"squid.S1764","0.323397403594429","0.0296024354925561","1.78620380653892e-47","0.00765329244654902","0.80390715297937","QC:xalan","2.03281310290652e-58"
"squid.S1860","0.143165056550404","0.0438793056145702","2.38252386134657e-47","0.143223943284785","3.00310834684634e-06","QC:xalan","1.63650634110332e-58"
"squid.S1862","0.501552794797891","-0.0201413206099667","2.11642184917245e-47","-0.0138397356032958","0.653421716118953","QC:xalan","1.94207330519211e-58"
"squid.S1872","4.35789962953824e-06","0.137603360611054","8.70422177937778e-45","0.0348910219801071","0.25751324662374","QC:xalan","2.61939380247489e-58"
"squid.S1905","0.15973823325127","0.0421105125606027","1.24100979411354e-39","0.0191993835512835","0.53333132772684","QC:xalan","3.19431216162057e-57"
"squid.S1948","0.60248572387926","0.0156024119469478","3.11683812194383e-44","0.000422599908323013","0.98906126879051","QC:xalan","7.08992277368185e-58"
"squid.S2065","0.59363172756442","0.0159901690891194","1.08071613046827e-46","0.00377815241912602","0.902445842794998","QC:xalan","2.63266017580511e-58"
"squid.S2068","0.0613646853443456","0.0560829872647658","4.0553372481231e-48","0.021129868632129","0.492979767543616","QC:xalan","1.44160082726171e-58"
"squid.S2094","0.634797792387612","-0.0142386858858732","4.0553372481231e-48","-0.0103116143113069","0.737971396914798","QC:xalan","1.44160082726171e-58"
"squid.S2130","0.00871109693096219","0.0786025939701364","4.51963767407838e-43","0.0132811407023673","0.666548936890779","QC:xalan","6.61449762297166e-58"
"squid.S2131","0.319895107020563","0.0298056963193769","7.1476401574931e-45","0.0115848443406245","0.707027578364336","QC:xalan","4.55873969266844e-58"
"squid.S2153","0.634797792387612","-0.0142386858858732","4.0553372481231e-48","-0.0103116143113069","0.737971396914798","QC:xalan","1.44160082726171e-58"
"squid.S2157","0.594600896169924","0.0159532526364023","7.72294036014372e-47","0.000292786663986796","0.99242127919464","QC:xalan","2.75419608233585e-58"
"squid.S2160","0.0233112410386542","0.0679969897407006","4.0553372481231e-48","0.0525713515755648","0.087875290771388","QC:xalan","1.44160082726171e-58"
"squid.S2166","0.287274582043537","-0.0318992569884673","1.36710145042962e-45","-0.0231013478012522","0.453519798186225","QC:xalan","4.78401474340734e-58"
"squid.S2178","0.159270020140615","0.0421937492003273","1.78620380653892e-47","0.0521393725077568","0.0905182266300011","QC:xalan","2.03281310290652e-58"
